Date,Year,Type,Region,SeasonallyAdjusted_AveragePrice,AveragePrice,Total Volume,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Total Bags
2016-08-14,2016,conventional,Louisville,1.23,1.25,85551.19,2056.05,54112.88,772.12,17081.33,11518.81,10.0,28610.14
2016-08-07,2016,conventional,Louisville,1.28,1.3,80997.55,3573.85,53453.99,1058.22,13895.19,8739.63,276.67,22911.49
2016-08-28,2016,conventional,MiamiFtLauderdale,1.21,1.22,558828.81,290432.64,131832.78,259.19,86796.76,48344.38,1163.06,136304.2
2016-08-21,2016,conventional,MiamiFtLauderdale,1.22,1.23,565825.46,296954.65,128877.47,95.35,82057.39,51085.6,6755.0,139897.99
2016-08-14,2016,conventional,MiamiFtLauderdale,1.16,1.17,695230.59,400660.58,142475.6,138.85,62925.48,83815.91,5214.17,151955.56
2016-08-07,2016,conventional,MiamiFtLauderdale,1.23,1.25,515183.39,253093.31,125026.64,114.92,80129.25,46177.6,10641.67,136948.52
2016-08-28,2016,conventional,Midsouth,1.28,1.3,2799097.68,745329.31,1165119.09,67370.64,738431.65,65178.37,17668.62,821278.64
2016-08-21,2016,conventional,Midsouth,1.25,1.27,2840526.38,684458.46,1180365.78,96330.92,774039.71,94491.42,10840.09,879371.22
2016-08-14,2016,conventional,Midsouth,1.27,1.29,2901786.65,666957.64,1211099.91,107539.52,825797.1,87262.48,3130.0,916189.58
2016-08-07,2016,conventional,Midsouth,1.28,1.3,2900751.48,680835.87,1274555.63,119737.55,718727.95,96534.22,10360.26,825622.43
2016-08-28,2016,conventional,Nashville,1.08,1.09,172757.72,104278.59,12600.77,347.34,52255.66,3275.36,0.0,55531.02
2016-08-21,2016,conventional,Nashville,1.08,1.09,184733.93,102330.82,15916.71,193.95,62586.96,3705.49,0.0,66292.45
2016-08-14,2016,conventional,Nashville,1.05,1.06,202833.66,102665.18,19071.46,173.94,67507.82,13415.26,0.0,80923.08
2016-08-07,2016,conventional,Nashville,1.11,1.12,188016.6,95351.73,25466.1,161.34,46061.04,20976.39,0.0,67037.43
2016-08-28,2016,conventional,NewOrleansMobile,1.01,1.02,309238.91,171213.5,49486.31,363.52,64573.67,16041.91,7560.0,88175.58
2016-08-21,2016,conventional,NewOrleansMobile,1.03,1.04,314573.49,187528.23,43283.16,305.0,61315.63,12616.47,9525.0,83457.1
2016-08-14,2016,conventional,NewOrleansMobile,1.1,1.11,265537.57,148300.05,48204.73,189.86,52182.75,14285.18,2375.0,68842.93
2016-08-07,2016,conventional,NewOrleansMobile,1.12,1.13,287114.43,153070.5,52769.71,333.85,62537.13,9693.8,8709.44,80940.37
2016-08-28,2016,conventional,NewYork,1.56,1.58,1212399.97,19257.01,715527.43,37849.93,378940.19,57956.65,2868.76,439765.6
2016-08-21,2016,conventional,NewYork,1.45,1.47,1334937.86,15005.3,771413.01,4586.26,487247.69,52652.56,4033.04,543933.29
2016-08-14,2016,conventional,NewYork,1.47,1.49,1275952.93,18600.18,714407.25,13049.64,496919.98,31781.23,1194.65,529895.86
2016-08-07,2016,conventional,NewYork,1.52,1.54,1256917.91,22522.19,668121.42,26114.18,496292.38,40991.68,2876.06,540160.12
2016-08-28,2016,conventional,Northeast,1.38,1.4,4309301.79,490786.03,2495011.21,68592.79,1164225.11,71526.98,19159.67,1254911.76
2016-08-21,2016,conventional,Northeast,1.38,1.4,4127080.33,247658.58,2351280.09,25740.08,1384984.59,97632.72,19784.27,1502401.58
2016-08-14,2016,conventional,Northeast,1.35,1.37,4195423.29,316873.28,2323362.26,40749.92,1435534.01,63918.41,14985.41,1514437.83
2016-08-07,2016,conventional,Northeast,1.45,1.47,4024822.13,304604.68,2245559.82,59915.16,1335096.5,58406.29,21239.68,1414742.47
2016-08-28,2016,conventional,NorthernNewEngland,1.07,1.08,573338.65,211564.36,287750.3,4901.82,67069.76,22.41,2030.0,69122.17
2016-08-21,2016,conventional,NorthernNewEngland,1.32,1.34,413497.16,95074.76,197872.17,4669.14,114415.93,30.16,1435.0,115881.09
2016-08-14,2016,conventional,NorthernNewEngland,1.2,1.21,463651.71,114823.86,226795.01,5813.05,114464.79,0.0,1755.0,116219.79
2016-08-07,2016,conventional,NorthernNewEngland,1.39,1.41,457429.1,113313.11,241098.25,5883.79,96888.95,0.0,245.0,97133.95
2016-08-28,2016,conventional,Orlando,1.17,1.18,326913.34,163536.64,80917.57,91.83,58695.16,21860.75,1811.39,82367.3
2016-08-21,2016,conventional,Orlando,1.18,1.19,347563.11,170496.96,87311.02,83.44,60961.16,23780.53,4930.0,89671.69
2016-08-14,2016,conventional,Orlando,1.13,1.14,416694.11,210918.59,92045.15,131.9,53991.45,54647.02,4960.0,113598.47
2016-08-07,2016,conventional,Orlando,1.22,1.23,327167.52,143759.32,84662.03,114.73,52784.9,35583.76,10262.78,98631.44
2016-08-28,2016,conventional,Philadelphia,1.47,1.49,418742.8,21609.9,200120.82,13529.45,171925.6,10097.85,1459.18,183482.63
2016-08-21,2016,conventional,Philadelphia,1.43,1.45,408490.7,14771.84,215056.47,2558.5,156783.72,17277.92,2042.25,176103.89
2016-08-14,2016,conventional,Philadelphia,1.41,1.43,415099.81,21070.06,201588.04,5607.24,176028.76,9698.25,1107.46,186834.47
2016-08-07,2016,conventional,Philadelphia,1.43,1.45,411252.23,23405.99,189679.42,12191.16,174613.62,8525.89,2836.15,185975.66
2016-08-28,2016,conventional,PhoenixTucson,0.78,0.79,1024799.73,590085.71,207913.34,10716.73,103197.4,112886.55,0.0,216083.95
2016-08-21,2016,conventional,PhoenixTucson,0.57,0.58,1459911.33,991649.01,202899.77,9204.82,122310.85,133221.88,625.0,256157.73
2016-08-14,2016,conventional,PhoenixTucson,0.68,0.69,1325974.87,795943.96,228315.48,11523.66,136243.88,153947.89,0.0,290191.77
2016-08-07,2016,conventional,PhoenixTucson,0.63,0.64,1522368.93,1031124.37,214144.29,11938.14,132055.1,132129.25,977.78,265162.13
2016-08-28,2016,conventional,Pittsburgh,1.38,1.4,89247.85,10388.44,43896.41,1021.81,30513.25,2362.94,1065.0,33941.19
2016-08-21,2016,conventional,Pittsburgh,1.4,1.42,89949.42,1802.19,51710.69,1003.84,26056.23,8896.47,480.0,35432.7
2016-08-14,2016,conventional,Pittsburgh,1.4,1.42,93415.78,1543.89,52111.73,1001.96,29043.13,8460.07,1255.0,38758.2
2016-08-07,2016,conventional,Pittsburgh,1.35,1.37,97959.55,1678.67,53440.42,1000.97,27914.15,10405.34,3520.0,41839.49
2016-08-28,2016,conventional,Plains,1.21,1.22,1693969.47,823545.19,462409.58,5248.8,358451.47,31890.92,12423.51,402765.9
2016-08-21,2016,conventional,Plains,1.2,1.21,1693418.62,748383.14,445643.2,5418.75,461318.07,12246.86,20408.6,493973.53
2016-08-14,2016,conventional,Plains,1.11,1.12,1873446.99,882147.93,435932.3,6193.74,525124.87,16834.48,7213.67,549173.02
2016-08-07,2016,conventional,Plains,1.16,1.17,1979362.94,859776.14,534861.87,6165.29,535419.49,19900.67,23239.48,578559.64
2016-08-28,2016,conventional,Portland,0.98,0.99,621458.42,119829.63,173787.92,12315.05,315111.31,336.36,78.15,315525.82
2016-08-21,2016,conventional,Portland,0.91,0.92,668003.85,135899.22,156327.74,11483.54,362521.54,1691.66,80.15,364293.35
2016-08-14,2016,conventional,Portland,0.97,0.98,623628.8,134421.78,139971.18,15590.99,331448.0,1897.7,299.15,333644.85
2016-08-07,2016,conventional,Portland,0.95,0.96,659207.94,140180.44,166749.64,15567.8,335811.13,831.25,67.68,336710.06
2016-08-28,2016,conventional,RaleighGreensboro,1.27,1.29,281758.14,88767.63,100303.08,13156.44,77895.51,434.09,1201.39,79530.99
2016-08-21,2016,conventional,RaleighGreensboro,1.27,1.29,279090.94,67590.68,102580.71,21071.46,87548.68,299.41,0.0,87848.09
2016-08-14,2016,conventional,RaleighGreensboro,1.25,1.27,295307.02,69869.89,113633.79,23428.58,86927.7,1447.06,0.0,88374.76
2016-08-07,2016,conventional,RaleighGreensboro,1.29,1.31,280543.19,64077.54,115112.98,25307.84,71564.1,3510.45,970.28,76044.83
2016-08-28,2016,conventional,RichmondNorfolk,1.05,1.06,250434.52,87612.12,85621.03,5087.71,70265.15,178.51,1670.0,72113.66
2016-08-21,2016,conventional,RichmondNorfolk,1.1,1.11,236349.68,86900.27,84501.94,6791.56,57801.11,79.8,275.0,58155.91
2016-08-14,2016,conventional,RichmondNorfolk,1.11,1.12,247600.94,89131.88,80717.4,8138.85,69444.71,108.1,60.0,69612.81
2016-08-07,2016,conventional,RichmondNorfolk,1.09,1.1,266174.1,98312.66,93057.33,8281.61,60015.34,4302.16,2205.0,66522.5
2016-08-28,2016,conventional,Roanoke,1.02,1.03,155029.38,48406.18,43349.65,108.8,59304.96,1999.79,1860.0,63164.75
2016-08-21,2016,conventional,Roanoke,1.03,1.04,147961.26,45315.56,46239.65,64.69,52711.37,2759.99,870.0,56341.36
2016-08-14,2016,conventional,Roanoke,1.03,1.04,145313.85,42321.57,41576.7,89.14,57870.22,3331.22,125.0,61326.44
2016-08-07,2016,conventional,Roanoke,1.03,1.04,142168.01,43871.58,45988.71,170.74,42151.76,9020.22,965.0,52136.98
2016-08-28,2016,conventional,Sacramento,1.31,1.33,421583.74,150624.23,225695.86,5537.68,39589.51,5.9,130.56,39725.97
2016-08-21,2016,conventional,Sacramento,1.25,1.27,456755.06,181120.39,217955.81,10652.53,46759.13,8.87,258.33,47026.33
2016-08-14,2016,conventional,Sacramento,1.18,1.19,512843.34,154532.23,299818.16,14039.56,44453.39,0.0,0.0,44453.39
2016-08-07,2016,conventional,Sacramento,1.35,1.37,453622.9,149607.29,239914.38,13055.76,51032.16,13.31,0.0,51045.47
2016-08-28,2016,conventional,SanDiego,0.89,0.9,620041.46,244514.34,145515.54,14632.5,204056.33,10854.69,468.06,215379.08
2016-08-21,2016,conventional,SanDiego,0.93,0.94,578630.39,227977.89,127819.4,13817.35,194536.98,14380.16,98.61,209015.75
2016-08-14,2016,conventional,SanDiego,1.18,1.19,499056.18,151194.91,164960.87,17324.53,149733.92,15841.95,0.0,165575.87
2016-08-07,2016,conventional,SanDiego,1.13,1.14,534955.59,164926.18,168655.71,17490.36,163646.68,20236.66,0.0,183883.34
2016-08-28,2016,conventional,SanFrancisco,1.36,1.38,812410.86,258578.88,469333.14,13522.19,68675.23,990.31,1311.11,70976.65
2016-08-21,2016,conventional,SanFrancisco,1.26,1.28,825338.15,311234.33,415962.15,24855.18,70853.19,856.91,1576.39,73286.49
2016-08-14,2016,conventional,SanFrancisco,1.02,1.03,1114834.28,266260.92,757100.85,31009.27,58400.39,900.35,1162.5,60463.24
2016-08-07,2016,conventional,SanFrancisco,1.47,1.49,753570.45,189861.8,463372.96,28987.5,70181.66,869.31,297.22,71348.19
2016-08-28,2016,conventional,Seattle,1.07,1.08,592604.21,114777.38,174074.05,2493.89,300809.11,141.03,308.75,301258.89
2016-08-21,2016,conventional,Seattle,1.1,1.11,605652.82,111362.57,140739.28,2503.09,350689.25,135.1,223.53,351047.88
2016-08-14,2016,conventional,Seattle,1.13,1.14,591638.12,103908.49,158811.63,2368.4,326095.86,88.97,364.77,326549.6
2016-08-07,2016,conventional,Seattle,1.1,1.11,619209.25,101060.89,192576.48,2583.85,322390.13,143.28,454.62,322988.03
2016-08-28,2016,conventional,SouthCarolina,1.1,1.11,352297.98,197155.13,48370.23,6799.65,82906.46,17066.51,0.0,99972.97
2016-08-21,2016,conventional,SouthCarolina,1.07,1.08,381549.32,193878.0,58093.31,8868.16,104376.41,16333.44,0.0,120709.85
2016-08-14,2016,conventional,SouthCarolina,1.1,1.11,389639.12,198569.92,67082.24,10231.05,86861.67,26894.24,0.0,113755.91
2016-08-07,2016,conventional,SouthCarolina,1.16,1.17,362625.87,183405.85,59165.06,12579.44,83535.74,23894.78,45.0,107475.52
2016-08-28,2016,conventional,SouthCentral,0.83,0.84,5775721.7,3166009.65,1144644.7,17935.73,1259357.5,142470.58,45303.54,1447131.62
2016-08-21,2016,conventional,SouthCentral,0.86,0.87,5682046.61,3137489.03,1105902.29,25630.41,1245189.33,153644.22,14191.33,1413024.88
2016-08-14,2016,conventional,SouthCentral,0.93,0.94,5385035.37,3062124.27,1103047.73,21617.07,1034294.77,157809.8,6141.73,1198246.3
2016-08-07,2016,conventional,SouthCentral,0.92,0.93,5647940.41,3263106.78,1162455.32,24523.4,1035007.77,149412.38,13434.76,1197854.91
2016-08-28,2016,conventional,Southeast,1.1,1.11,3580022.43,1919441.39,610781.64,10303.2,738943.52,290855.73,9696.95,1039496.2
2016-08-21,2016,conventional,Southeast,1.1,1.11,3716886.69,1923227.36,648951.54,13450.33,827154.53,276587.65,27515.28,1131257.46
2016-08-14,2016,conventional,Southeast,1.08,1.09,4230674.67,2241425.0,738177.11,15287.26,745879.1,467642.03,22264.17,1235785.3
2016-08-07,2016,conventional,Southeast,1.17,1.18,3419326.48,1628428.39,687208.05,18597.99,710559.72,328992.05,45540.28,1085092.05
2016-08-28,2016,conventional,Spokane,1.11,1.12,83627.94,24062.61,18386.73,1858.09,39315.7,0.0,4.81,39320.51
2016-08-21,2016,conventional,Spokane,1.08,1.09,87249.43,27169.12,14030.13,2000.73,44033.76,8.51,7.18,44049.45
2016-08-14,2016,conventional,Spokane,1.13,1.14,83933.43,24615.83,16234.66,2321.26,40759.3,0.0,2.38,40761.68
2016-08-07,2016,conventional,Spokane,1.15,1.16,89531.14,28151.76,21160.1,1816.11,38393.69,0.0,9.48,38403.17
2016-08-28,2016,conventional,StLouis,1.14,1.15,133188.79,43863.96,22002.03,99.09,43548.46,19095.4,4579.85,67223.71
2016-08-21,2016,conventional,StLouis,1.02,1.03,184060.51,45178.55,23409.71,167.07,98022.8,6778.23,10504.15,115305.18
2016-08-14,2016,conventional,StLouis,0.9,0.91,230729.63,53920.63,22787.65,254.57,137801.2,10454.24,5511.34,153766.78
2016-08-07,2016,conventional,StLouis,0.84,0.85,268010.32,62085.78,28664.77,213.23,154944.24,9249.53,12852.77,177046.54
2016-08-28,2016,conventional,Syracuse,1.36,1.38,71711.83,5939.38,45349.71,16.1,19306.64,0.0,1100.0,20406.64
2016-08-21,2016,conventional,Syracuse,1.42,1.44,58497.96,2904.27,37191.51,19.23,17427.95,0.0,955.0,18382.95
2016-08-14,2016,conventional,Syracuse,1.33,1.35,60212.3,4941.56,39269.44,28.81,15337.49,0.0,635.0,15972.49
2016-08-07,2016,conventional,Syracuse,1.51,1.53,60523.63,2724.18,41584.42,2.0,15518.03,0.0,695.0,16213.03
2016-08-28,2016,conventional,Tampa,1.13,1.14,378817.72,177292.69,99784.11,62.59,78855.06,20239.66,2583.61,101678.33
2016-08-21,2016,conventional,Tampa,1.13,1.14,390053.1,175344.71,100775.54,48.58,80157.7,27826.57,5900.0,113884.27
2016-08-14,2016,conventional,Tampa,1.13,1.14,452075.68,213370.83,110703.08,63.23,65540.89,57507.65,4890.0,127938.54
2016-08-07,2016,conventional,Tampa,1.2,1.21,362836.43,147057.02,95386.32,107.35,75445.92,35139.82,9700.0,120285.74
2016-08-28,2016,conventional,TotalUS,1.08,1.09,33993931.31,12561055.5,10420973.0,563738.54,8503870.88,1785021.92,159271.47,10448164.27
2016-08-21,2016,conventional,TotalUS,1.09,1.1,33592097.72,12725249.3,9906498.51,609720.87,8749239.27,1446381.11,155008.66,10350629.04
2016-08-14,2016,conventional,TotalUS,1.11,1.12,34386177.3,12352932.68,10879341.61,749247.02,8479506.83,1813210.6,111938.56,10404655.99
2016-08-07,2016,conventional,TotalUS,1.14,1.15,33819909.09,12197105.36,10731379.56,754548.53,8386276.39,1569550.49,181048.76,10136875.64
2016-08-28,2016,conventional,West,0.95,0.96,6114187.88,2276321.08,1334700.26,93943.34,1478205.23,928604.86,2413.11,2409223.2
2016-08-21,2016,conventional,West,0.92,0.93,6290164.89,2887138.23,1153539.96,91408.86,1621159.84,535021.55,1896.45,2158077.84
2016-08-14,2016,conventional,West,0.99,1.0,6127060.42,2524278.53,1212034.14,122056.89,1560891.12,706937.47,862.27,2268690.86
2016-08-07,2016,conventional,West,0.94,0.95,6596769.24,2858873.86,1399000.87,94460.71,1668013.4,571941.45,4478.95,2244433.8
2016-08-28,2016,conventional,WestTexNewMexico,0.92,0.93,789223.6,472159.48,93803.41,12234.07,134565.14,76391.5,70.0,211026.64
2016-08-21,2016,conventional,WestTexNewMexico,0.91,0.92,808012.61,484477.52,87640.89,12142.01,142739.33,81012.86,0.0,223752.19
2016-08-14,2016,conventional,WestTexNewMexico,0.92,0.93,798986.84,449883.2,89651.56,15309.45,159059.48,85083.15,0.0,244142.63
2016-08-07,2016,conventional,WestTexNewMexico,0.94,0.95,816529.48,500097.71,81237.11,15436.45,152300.82,67457.39,0.0,219758.21
2016-08-28,2016,organic,Albany,1.64,1.66,1922.46,17.35,200.92,0.0,1704.19,0.0,0.0,1704.19
2016-08-21,2016,organic,Albany,1.65,1.67,1926.01,19.93,233.25,0.0,1672.83,0.0,0.0,1672.83
2016-08-14,2016,organic,Albany,1.7,1.72,1609.03,29.39,252.78,0.0,1326.86,0.0,0.0,1326.86
2016-08-07,2016,organic,Albany,1.65,1.67,1545.79,54.24,206.36,0.0,1285.19,0.0,0.0,1285.19
2016-08-28,2016,organic,Atlanta,1.13,1.14,18482.13,1480.15,4894.19,0.0,1774.14,10333.65,0.0,12107.79
2016-08-21,2016,organic,Atlanta,1.6,1.62,12432.9,2212.91,4513.56,0.0,2478.87,3227.56,0.0,5706.43
2016-08-14,2016,organic,Atlanta,1.56,1.58,13049.21,2514.22,4567.03,0.0,1854.73,4113.23,0.0,5967.96
2016-08-07,2016,organic,Atlanta,1.05,1.06,24308.08,2265.89,5919.17,0.0,1331.81,14791.21,0.0,16123.02
2016-08-28,2016,organic,BaltimoreWashington,2.03,2.05,14070.94,1227.93,8991.09,300.67,3534.48,16.77,0.0,3551.25
2016-08-21,2016,organic,BaltimoreWashington,1.75,1.77,20525.55,2700.7,8409.95,466.6,8945.51,2.79,0.0,8948.3
2016-08-14,2016,organic,BaltimoreWashington,1.74,1.76,16889.91,2206.71,10855.76,367.06,3443.56,16.82,0.0,3460.38
2016-08-07,2016,organic,BaltimoreWashington,1.85,1.87,18071.5,644.21,10561.49,472.39,6379.45,13.96,0.0,6393.41
2016-08-28,2016,organic,Boise,2.21,2.24,1835.58,0.0,1508.21,0.0,311.22,16.15,0.0,327.37
2016-08-21,2016,organic,Boise,1.62,1.64,2485.38,0.0,1042.7,0.0,378.42,1064.26,0.0,1442.68
2016-08-14,2016,organic,Boise,1.85,1.87,2142.35,2.53,1243.41,0.0,335.76,560.65,0.0,896.41
2016-08-07,2016,organic,Boise,1.24,1.26,2649.65,0.0,547.56,0.0,1143.84,958.25,0.0,2102.09
2016-08-28,2016,organic,Boston,1.34,1.36,8395.34,9.48,678.64,0.0,7653.88,53.34,0.0,7707.22
2016-08-21,2016,organic,Boston,1.26,1.28,11414.48,32.84,677.47,0.0,10694.49,9.68,0.0,10704.17
2016-08-14,2016,organic,Boston,1.22,1.23,7117.91,20.93,589.79,0.0,6502.36,4.83,0.0,6507.19
2016-08-07,2016,organic,Boston,1.29,1.31,9580.49,18.68,535.94,0.0,9025.87,0.0,0.0,9025.87
2016-08-28,2016,organic,BuffaloRochester,1.52,1.54,2908.99,23.87,329.34,0.0,2552.45,3.33,0.0,2555.78
2016-08-21,2016,organic,BuffaloRochester,1.49,1.51,5118.51,24.13,188.27,0.0,4882.16,23.95,0.0,4906.11
2016-08-14,2016,organic,BuffaloRochester,1.53,1.55,1693.25,20.33,217.67,0.0,1455.25,0.0,0.0,1455.25
2016-08-07,2016,organic,BuffaloRochester,1.5,1.52,4350.7,51.48,215.02,0.0,4084.2,0.0,0.0,4084.2
2016-08-28,2016,organic,California,1.61,1.63,175422.72,20282.39,79271.95,9.33,74991.99,867.06,0.0,75859.05
2016-08-21,2016,organic,California,1.51,1.53,176650.09,28268.87,67090.59,3.11,80495.19,792.33,0.0,81287.52
2016-08-14,2016,organic,California,1.45,1.47,208956.81,28111.21,84313.38,35.82,88974.66,7521.74,0.0,96496.4
2016-08-07,2016,organic,California,1.46,1.48,210038.55,22201.7,79011.43,0.0,81490.29,27335.13,0.0,108825.42
2016-08-28,2016,organic,Charlotte,1.76,1.78,8617.46,338.94,3830.43,738.3,3656.46,53.33,0.0,3709.79
2016-08-21,2016,organic,Charlotte,1.76,1.78,9642.8,457.29,3917.27,999.6,4245.31,23.33,0.0,4268.64
2016-08-14,2016,organic,Charlotte,1.8,1.82,9721.49,409.36,4531.35,1158.28,3602.5,20.0,0.0,3622.5
2016-08-07,2016,organic,Charlotte,1.63,1.65,10375.29,405.22,5999.14,1492.11,2422.15,56.67,0.0,2478.82
2016-08-28,2016,organic,Chicago,2.06,2.09,27637.06,699.1,25426.29,0.0,1511.67,0.0,0.0,1511.67
2016-08-21,2016,organic,Chicago,2.05,2.08,31252.62,69.71,29470.17,0.0,1712.74,0.0,0.0,1712.74
2016-08-14,2016,organic,Chicago,2.06,2.09,27655.2,84.15,26189.38,0.0,1381.67,0.0,0.0,1381.67
2016-08-07,2016,organic,Chicago,2.1,2.13,26720.39,75.65,25684.18,0.0,960.56,0.0,0.0,960.56
2016-08-28,2016,organic,CincinnatiDayton,0.76,0.77,34718.84,637.29,7566.11,0.0,569.01,25946.43,0.0,26515.44
2016-08-21,2016,organic,CincinnatiDayton,1.12,1.13,18700.24,453.45,7152.55,0.0,1046.7,10047.54,0.0,11094.24
2016-08-14,2016,organic,CincinnatiDayton,1.28,1.3,17063.96,581.36,8369.54,0.0,603.49,7509.57,0.0,8113.06
2016-08-07,2016,organic,CincinnatiDayton,1.08,1.09,22772.04,470.0,7721.78,0.0,666.17,13914.09,0.0,14580.26
2016-08-28,2016,organic,Columbus,1.3,1.32,10186.67,868.26,4898.92,0.0,352.31,4067.18,0.0,4419.49
2016-08-21,2016,organic,Columbus,1.65,1.67,7223.46,629.11,4017.95,0.0,1129.77,1446.63,0.0,2576.4
2016-08-14,2016,organic,Columbus,1.52,1.54,7697.63,652.47,3940.51,0.0,602.27,2502.38,0.0,3104.65
2016-08-07,2016,organic,Columbus,1.45,1.47,8981.41,667.31,4129.75,0.0,501.81,3682.54,0.0,4184.35
2016-08-28,2016,organic,DallasFtWorth,1.01,1.02,34300.17,9948.68,259.53,0.0,23775.82,316.14,0.0,24091.96
2016-08-21,2016,organic,DallasFtWorth,0.85,0.86,74326.53,21679.49,269.44,0.0,51921.72,455.88,0.0,52377.6
2016-08-14,2016,organic,DallasFtWorth,0.85,0.86,90500.74,25938.55,334.11,0.0,62542.16,1685.92,0.0,64228.08
2016-08-07,2016,organic,DallasFtWorth,1.11,1.12,32688.03,11017.8,424.96,0.0,8515.91,12729.36,0.0,21245.27
2016-08-28,2016,organic,Denver,1.45,1.47,11417.18,5597.07,1246.64,286.4,3165.42,1121.65,0.0,4287.07
2016-08-21,2016,organic,Denver,1.76,1.78,10651.36,8262.74,1735.48,15.0,439.68,198.46,0.0,638.14
2016-08-14,2016,organic,Denver,1.18,1.19,26657.31,8487.5,1648.45,12.68,16302.01,206.67,0.0,16508.68
2016-08-07,2016,organic,Denver,1.5,1.52,22282.57,12876.46,2651.64,8.06,6538.45,207.96,0.0,6746.41
2016-08-28,2016,organic,Detroit,1.13,1.14,18362.63,855.97,7611.27,0.0,854.03,9041.36,0.0,9895.39
2016-08-21,2016,organic,Detroit,1.38,1.4,13662.27,751.81,7547.5,0.0,802.78,4560.18,0.0,5362.96
2016-08-14,2016,organic,Detroit,1.43,1.45,15193.49,780.76,8921.36,0.0,830.38,4660.99,0.0,5491.37
2016-08-07,2016,organic,Detroit,1.31,1.33,18837.12,848.8,8894.04,0.0,768.46,8325.82,0.0,9094.28
2016-08-28,2016,organic,GrandRapids,1.78,1.8,2178.75,577.74,790.08,0.0,726.67,84.26,0.0,810.93
2016-08-21,2016,organic,GrandRapids,1.92,1.94,2096.45,1016.22,378.84,0.0,600.0,101.39,0.0,701.39
2016-08-14,2016,organic,GrandRapids,1.91,1.93,1958.5,1112.04,207.99,0.0,456.67,181.8,0.0,638.47
2016-08-07,2016,organic,GrandRapids,2.01,2.03,1794.39,1069.54,187.76,0.0,500.0,37.09,0.0,537.09
2016-08-28,2016,organic,GreatLakes,1.27,1.29,151771.49,7010.98,66489.42,9.54,11614.2,66647.35,0.0,78261.55
2016-08-21,2016,organic,GreatLakes,1.63,1.65,119045.99,6118.03,69626.28,41.27,18251.44,25008.97,0.0,43260.41
2016-08-14,2016,organic,GreatLakes,1.65,1.67,116220.19,6686.26,68598.93,6.35,14160.18,26768.47,0.0,40928.65
2016-08-07,2016,organic,GreatLakes,1.55,1.57,126449.62,6209.59,65472.42,6.36,14322.22,40439.03,0.0,54761.25
2016-08-28,2016,organic,HarrisburgScranton,1.67,1.69,3284.45,214.69,298.76,18.72,2752.28,0.0,0.0,2752.28
2016-08-21,2016,organic,HarrisburgScranton,1.54,1.56,7470.66,376.97,300.68,10.04,6771.34,11.63,0.0,6782.97
2016-08-14,2016,organic,HarrisburgScranton,1.6,1.62,3590.48,269.64,336.68,13.51,2954.1,16.55,0.0,2970.65
2016-08-07,2016,organic,HarrisburgScranton,1.7,1.72,6079.97,250.68,286.28,16.12,5514.53,12.36,0.0,5526.89
2016-08-28,2016,organic,HartfordSpringfield,2.2,2.23,4688.55,51.92,3719.75,0.0,833.22,83.66,0.0,916.88
2016-08-21,2016,organic,HartfordSpringfield,2.06,2.09,6181.23,151.97,4182.89,2.74,1676.47,167.16,0.0,1843.63
2016-08-14,2016,organic,HartfordSpringfield,2.16,2.19,5131.72,65.19,3573.57,9.56,1189.0,294.4,0.0,1483.4
